repository_path,source_class,source_relative_path,source_sha256,transformation
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/.platform,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/.platform,4f19d76378846d2fd5516512a743677d53973954be063e22798e6f3e79d753b6,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition.pbism,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition.pbism,73a1ae4c89d7488f553788adc772a04c805d1c9e0d7333e2b2b5476aad8e5a5f,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/cultures/en-US.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/cultures/en-US.tmdl,1109e38ebc2a662c6ac3926717b17f040c1ee6812d0a3de88d781cdfac626d19,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/database.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/database.tmdl,822c914b643bca32bb20abd8a762df8204a1b9ef02acc2bc7348727f6699cb96,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/model.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/model.tmdl,69a9422787bba73090de843e8daa82780868f963393efd608ae311c8b22bc74f,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/relationships.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/relationships.tmdl,2570f22876083668a5cbb3c0770ea6deff81789f078e72d4cbd64a00c39ad442,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/Dashboard Measures.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/Dashboard Measures.tmdl,1c5875c4b1d12611d3ad10160e8015d8a115188169cb6b2e5f71f8906abfe810,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimClinicalDomain.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimClinicalDomain.tmdl,ba8b5420027f740aca45d589760c4853828c8dc2cf3b21a8e0d0d78bde943606,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimCodingMap.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimCodingMap.tmdl,83720910cf20d30c4c67d3d6f776e88e9319b25ef30f2a253ee3c141295231d9,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimMetric.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimMetric.tmdl,b8c5c27fa734825d623656adb1b1c6b4d32233f8b54f527d6fd0a1c9c51bb670,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimModelSpec.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimModelSpec.tmdl,992d202ec7d8385b416bf27d1460778ad4171532087cc0f721e070ce324068f6,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimPeriod.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimPeriod.tmdl,8e8dfbe1db2d66c3da03fd054170649b228d736849dfffbad006b57e54d355f4,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimProjectStage.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimProjectStage.tmdl,05527dda324509fc9029d85ae5cb6f2261c2faf908cdb5973f6331dcedfc19b4,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimSchemaFamily.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/DimSchemaFamily.tmdl,c6186bd8b4810e1124dcc33fac74d4d1b982b2a6dcbdb4575fa3f28ca8c39bcd,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactAnalyticalStatus.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactAnalyticalStatus.tmdl,f044b94597a09a6714cc712174a25da4020057269c0aa4dd063465b5535fa78f,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactEnhancementCoverage.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactEnhancementCoverage.tmdl,bba74aae2aab21a38f3e618bf54595d580ac12150bd0826141c26cb4401cc52a,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactPartitionStatus.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactPartitionStatus.tmdl,a09166ace0051a12b814cda3b65ffed64e75521637656cba21058b187b0507c7,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactProjectCoverage.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactProjectCoverage.tmdl,1fa1dc966c5182276b83504fc9a7f1a191d2da4f0170ecb661c66dac86ce4fe7,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactProviderMeasurement.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactProviderMeasurement.tmdl,098c080e2e7796c75dca063b56b95a795dcc0f35206857bca3fe515a8ddb0186,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactSyntheticDemonstration.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactSyntheticDemonstration.tmdl,e2726f920d6dbf15e84fb4eb0cdc36f8334ee662a0ab9d5aa6afd0ca520300f8,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactValidationStatus.tmdl,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.SemanticModel/definition/tables/FactValidationStatus.tmdl,603e02d53bed41b6145d648df6902e404c58f7aaed94bb3f4819601bda24df90,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/Florida_ED_Project_Portfolio_Dashboard.pbip,power_bi_project_source,generated_powerbi_project/Florida_ED_Project_Portfolio_Dashboard.pbip,04ec1faffdaf486e4f8ab88f2c69822ed0886cec20543a79f0f82cc7735814a1,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/POWER_BI_PROJECT_MANIFEST.json,power_bi_project_source,generated_powerbi_project/POWER_BI_PROJECT_MANIFEST.json,d207b88a385c53ebf2287d5286d94b35de74723ba3c2fe09474022cc4f2d9b92,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_project/POWER_BI_PROJECT_STATIC_VALIDATION.json,power_bi_project_source,generated_powerbi_project/POWER_BI_PROJECT_STATIC_VALIDATION.json,74326683c1935645ed387cdfd9592816330243261f6dc69617b6f352eea94479,copied after static and Power BI Desktop runtime QA
dashboard/powerbi_theme.json,power_bi_handoff_package,outputs/powerbi_dashboard_preparation/20260810T202454Z/powerbi_theme.json,8eeb425fc5445d361bb9f14e57d5b48fef0b7908164db67e0fdb0ae90400b9eb,copied from disclosure-controlled dashboard package
dashboard/support/CY26SU07.json,power_bi_handoff_package,outputs/powerbi_dashboard_preparation/20260810T202454Z/support/CY26SU07.json,cbd7ee57cd74dfd24cab269d2c8d0b0f52f05d4e1f4d465566647f8fdd095042,copied from disclosure-controlled dashboard package
dashboard/support/build_dashboard_package.mjs,power_bi_handoff_package,outputs/powerbi_dashboard_preparation/20260810T202454Z/support/build_dashboard_package.mjs,f6581c0d1f62697de1fc5a90440b29e97a0797a9d05bff4c6d2d28dc485a228d,copied from disclosure-controlled dashboard package
dashboard/support/build_powerbi_project.py,power_bi_handoff_package,outputs/powerbi_dashboard_preparation/20260810T202454Z/support/build_powerbi_project.py,9133d98b1ffa94863d2edb474dfec2aa3d48f4be2729b587274ad46ba925ff8f,copied from disclosure-controlled dashboard package
dashboard/support/validate_dashboard_package.py,power_bi_handoff_package,outputs/powerbi_dashboard_preparation/20260810T202454Z/support/validate_dashboard_package.py,bae869cf3f2ecf6570cd1c13691c7b741f57e9098ffd70b87483a9dea7ddd531,copied from disclosure-controlled dashboard package
dashboard/support/validate_powerbi_project.py,power_bi_handoff_package,outputs/powerbi_dashboard_preparation/20260810T202454Z/support/validate_powerbi_project.py,bcc97763d8cac9055327cd7510a271d5bbc572e5742d46ab82828d5d7f3c7875,copied from disclosure-controlled dashboard package
docs/architecture.md,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/docs/architecture.md,d12c10fae875130ee355c98ef36614d8a9ee6bf52e1cb4eab92fb4a4c3edd52a,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
docs/frozen_methodology/AMI_Cohort_Validation.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/AMI_Cohort_Validation.md,449d4c35c92edb2110721844c4aeb23227afcaf94a60419aed8e95b7f07eb55a,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Clinical_Classification_Methods.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Clinical_Classification_Methods.md,8fb915d76b74645179927d640d39f22b786c034cf486c8b442b9bb3eac367efd,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Concordance_Variable_Dictionary.csv,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Concordance_Variable_Dictionary.csv,9fe099f4acd80ff97e3e42412e507d81b3a788ac14e11c46fba612f95b192a60,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Concordance_Variable_Dictionary_README.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Concordance_Variable_Dictionary_README.md,f2f28412272e0828085fbb3ea8e01af78b335436011665ef3ae669c83c09641e,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Directional_Dyad_Analysis_Plan_Extension.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Directional_Dyad_Analysis_Plan_Extension.md,0a2f83f95d56b61f2cf1ca7ce4a85ea3039ee3ae04fe6a61a900a546dec7b77b,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Directional_Dyad_Analysis_Plan_Extension_FROZEN.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Directional_Dyad_Analysis_Plan_Extension_FROZEN.json,3574fd278d194042dabddb7abe7a9e9ecf9f3b8e5f06fa9e48d3a44836a00d5a,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Directional_Dyad_Execution_Code_FROZEN.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Directional_Dyad_Execution_Code_FROZEN.json,6b1476e04de00ae897e31e43df920ad8269d3b248a25a69ffa00a5a7035feae7,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Directional_Dyad_Execution_Refreeze_History.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Directional_Dyad_Execution_Refreeze_History.json,26091e28e07a676a12fc1f09a214688b7857c9f5a043e9247f2b93c1dc4fc5d0,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Directional_Dyad_Extension_Request_Checkpoint_20260726T195543Z.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Directional_Dyad_Extension_Request_Checkpoint_20260726T195543Z.json,c812986a1744fdf51d4f5bc9e73da80da587c631bdd0ed89418060b5f0de4b6a,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Directional_Dyad_Model_Implementation_FROZEN.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Directional_Dyad_Model_Implementation_FROZEN.json,8d2b6bf51b19a7292ffe3f9a38c70b7cf2b87595a2d128f64c49a357d11236df,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Directional_Dyad_Model_Implementation_Specification.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Directional_Dyad_Model_Implementation_Specification.md,51b76a5ece6858862fbe2b5f0cce7edfe1350cf0549dd6124f3916cc2be498c1,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Final_Analytical_Release_Execution_FROZEN.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Final_Analytical_Release_Execution_FROZEN.json,7d69dbe54d45353e60da019d89369d8cf0d902b9288df23a11ec01fbd8d7f67f,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Final_Analytical_Release_Finalizer_Tests_FROZEN.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Final_Analytical_Release_Finalizer_Tests_FROZEN.json,780a0ae04c4281065c90c2c8a65bd860bbdec9bfc65062e5dc227c00ec37aeb2,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Historical_2005_2008_Comparability_Matrix.csv,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Historical_2005_2008_Comparability_Matrix.csv,af44c5b2beef4c71f9e49abe0c1049ebf09be2d28ba54d7fc1bcbb77964ef55c,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Historical_2005_2008_Comparability_Matrix.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Historical_2005_2008_Comparability_Matrix.json,b6c7de17cd18ba41851b4ceefc12858889ff8f05ebea17fe94cffcbdd8ca109a,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Historical_2005_2008_Comparability_and_Reconciliation.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Historical_2005_2008_Comparability_and_Reconciliation.md,e233877ed9ff53a17be02176f50924d32d6a3f24ffbba2f49c7289a227d7b194,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Historical_2005_2008_README.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Historical_2005_2008_README.md,33f694857a98c4315a09d6b9e37f0ed8dec398b1f51fa6c085e3263392b640f0,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Historical_AMI_Greenwood_Extension.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Historical_AMI_Greenwood_Extension.md,f5623055b961bcc5a993d592dcfff1f842adf35626f2bebb4c2d130520911709,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Historical_Provider_V2_Variable_Dictionary.csv,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Historical_Provider_V2_Variable_Dictionary.csv,2d2c0697297fdeacb97b62b7f6389c78b2c38e2772bee1038d24b9e1530362f2,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Historical_Race_Concordance_Sensitivity.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Historical_Race_Concordance_Sensitivity.md,477f4b3a6e8bb4c2b9854ccb608c3a44be79984069276277e6b3e91b59a07665,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Historical_Sex_Gender_Sensitivity.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Historical_Sex_Gender_Sensitivity.md,b4479e31f6f1a92b20e3392a4e709f4fddc961f54f77c16bd0b1d402bd56329c,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Independent_Global_Multiplicity_Audit_Code_FROZEN.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Independent_Global_Multiplicity_Audit_Code_FROZEN.json,c25db783665d2ea8d3121be222f412be01f8264c96f8207bbf0a26eabccb494e,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Independent_Historical_Results_Audit.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Independent_Historical_Results_Audit.md,fab9362402aaba62f4513fcc31a6a3e0b4b26fd55811e7fb55a297ece26e6aec,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Independent_Phase1_Immutability_Audit_Code_FROZEN.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Independent_Phase1_Immutability_Audit_Code_FROZEN.json,72443fe5d3b59dff4c1d6a51bb74fa75c86591b90beab78e36efc022d82a1681,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/LIVE_PHASE2_EXECUTION_CHECKPOINT.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/LIVE_PHASE2_EXECUTION_CHECKPOINT.md,c55cd5241c1064f2510122dbde2d9fc260bef77b2606127e57cfaa73c5c04939,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/PAUSE_AND_RESUME_HANDOFF_20260728T010653Z.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/PAUSE_AND_RESUME_HANDOFF_20260728T010653Z.md,ec98be32efa87f2dd70f86ddb3f2fc054cda423418ec0b940f24cbb8af16d33a,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Pre_Estimation_Provider_Measurement_Gate.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Pre_Estimation_Provider_Measurement_Gate.md,e9e459b36225935d9e65cbfb3ebba678df0ac55ae3dac2463d20907282253e44,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Primary_Model_Implementation_Specification.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Primary_Model_Implementation_Specification.md,71818df4df566f4bbcde286a0c4e563e58afb3376a6f211eecfc5f2be79be391,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Project_Development_History_Source_Index.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Project_Development_History_Source_Index.md,38cc3ce4771535f13319e88798675dbc2a96a3647c26112eaad8ad606aeb6c51,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Provider_Measurement_V2_SAP_Addendum.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Provider_Measurement_V2_SAP_Addendum.md,5080a370b6642978bbe5b99f218a0b1e00fe9a2ed829909736c27d65146a2755,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/RESUME_HERE.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/RESUME_HERE.md,0456ecf4decfaf2fe587494e16702337514a292fadc95f450a2a33e900a322e8,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/RESUME_PROMPT_FLORIDA_ED_PHASE2.txt,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/RESUME_PROMPT_FLORIDA_ED_PHASE2.txt,f350e174fe33718a392ea4ad9e3971cdcc2c42c00daa1a52cde5911a60303644,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/SAP_deviation_log.csv,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/SAP_deviation_log.csv,14faa984c9256121da0bed11e204a20898fdbe675a4c8239154be1f9639f701a,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/Statistical_Analysis_Plan.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/Statistical_Analysis_Plan.md,91e0aae566e77bb33a30658f6377cf02c3d82690cc95ae734c193b7d9b9d584e,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/USER_AUTHORIZED_HANDOFF_PAUSE_20260809T211227Z.md,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/USER_AUTHORIZED_HANDOFF_PAUSE_20260809T211227Z.md,0690c2b4107902f19308f8b9b4f45c990c5e43fa4a1d4de50dd16c24377290da,private absolute paths replaced; no unpublished estimate file copied
docs/frozen_methodology/concordance_variable_dictionary_manifest.json,frozen_methodology_or_handoff,outputs/florida_ed_concordance_analysis_20260726/documentation/concordance_variable_dictionary_manifest.json,0c7b0b346ec95fadb0801b0a93813acacfc3abebab9607af8b55505f2e850b68,private absolute paths replaced; no unpublished estimate file copied
docs/prototype_to_production.md,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/docs/prototype_to_production.md,8e3be0de415cff1997ff1e712a54a05786204f75aaafefeb730e5b34ce4cf1c2,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
docs/validation_summary.md,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/docs/validation_summary.md,4aa5c6c410b6f9d5da85b4605c7d8441bc9c4044e27b04bd0783601bbd08b52c,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
evidence/current_project_status.json,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/evidence/current_project_status.json,c4808f929d7eca3719c7f29315c295525d22291b3fcb3550dc5891d682006126,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
evidence/historical_validation_summary.json,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/evidence/historical_validation_summary.json,997c20a28713018b085f8788272c343b4d9cbab7f40eb874770bbcd7d563b168,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
evidence/phase1_build_summary.json,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/evidence/phase1_build_summary.json,84b28b84b7312e2858306eb11c540ccea6d6c59f3904c00c650b0b285e731576,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
evidence/phase1_validation_summary.json,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/evidence/phase1_validation_summary.json,cedc2a346e974a6437651a251ca16418f0b415df3b42fde0b25b81ef51b4ffaa,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
evidence/phase2_cohort_summary.json,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/evidence/phase2_cohort_summary.json,dc9b7e2aa3d9eca598e2234e59ba2e06d7c1d751ee3adde4750412c74b0a502d,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
evidence/provider_v2_summary.json,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/evidence/provider_v2_summary.json,148ef0a0bd9a063c047b1705fdc527d30698a68a5ef668c2bb4c79e7316e3990,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
requirements.txt,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/requirements.txt,b36248e0e0aa53fd3a5656038671488996ababad341c7c31181b9060be08ef1f,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
scripts/build_sanitized_evidence.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/scripts/build_sanitized_evidence.py,10047485dc15f0f1156704c27406f5810352d74a095c7df9cdce31d8eaa3a02b,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
scripts/validate_public_repository.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/scripts/validate_public_repository.py,17886097787572bbf56d205de17a35f851f05946dd33ab07c19c456ec8b4e0c8,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase1/build_ed_partitions.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase1/build_ed_partitions.py,ed4c63277ebe35ac262ef3990cafbfa0a6df6b15ea0ed1ead989b010afefff56,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase1/build_physician_master.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase1/build_physician_master.py,ebe397802784820c4f0f98dd064aa2812ae3db152aa1c9a94dfa1fdd9c6054fa,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase1/finalize_facility_summaries_qa.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase1/finalize_facility_summaries_qa.py,1a76fe1f9da09616885a206cafdd223530c0f9c2b75e92be0cfeb7ee1d4cabe9,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase1/prepare_full_build.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase1/prepare_full_build.py,ec119471b8a4fe3daaed77e3fc634e4657779d773e045110d11951c6d79901eb,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase1/validate_final_release.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase1/validate_final_release.py,ef02f2e3dfdd670792d9ecb86a23c540e20506b0fee288961e89c96aa839dcba,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2/04a_build_provider_master_v2.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/04a_build_provider_master_v2.py,4a0eb9a4fd086520fb1311c468ef515bffcb251c9d76e306be972ad08743f0cc,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2/04c_validate_provider_race_v2.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/04c_validate_provider_race_v2.py,a85ab610d0950af8d99d54f0867d9a76be3ba1ec87392e9f8d373c73d7d0c320,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
src/phase2/05_validate_analysis_cohort.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/src/phase2/05_validate_analysis_cohort.py,21c869139726191522e8854b5a0b98a369c61f7516bea136d45cc29032d77720,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
